,location,long,lat
46493,,,
46494,,,
46495,,,
46496,,,
46497,,,
46498,,,
46499,,,
46500,,,
46501,,,
46502,,,
46503,,,
46504,,,
46505,,,
46506,,,
46507,,,
46508,,,
46509,,,
46510,,,
46511,Hyderabad,78.46106473453146,17.38878595
46512,,,
46513,,,
46514,New Delhi India,77.2090057,28.6138954
46515,,,
46516,,,
46517,,,
46518,,,
46519,,,
46520,,,
46521,,,
46522,,,
46523,,,
46524,,,
46525,,,
46526,,,
46527,,,
46528,,,
46529,,,
46530,,,
46531,New Delhi India,77.2090057,28.6138954
46532,,,
46533,,,
46534,,,
46535,,,
46536,,,
46537,,,
46538,,,
46539,,,
46540,,,
46541,Ghaziabad India,77.4120356,28.6711527
46542,,,
46543,,,
46544,India,78.6677428,22.3511148
46545,Bengaluru India,77.590082,12.9767936
46546,India,78.6677428,22.3511148
46547,The Universe,-81.49621239999999,28.38482105
46548,New Delhi India,77.2090057,28.6138954
46549,New Delhi Delhi,77.2090057,28.6138954
46550,Seattle,-122.330062,47.6038321
46551,Ulubari Guwahati,91.7576927,26.175003
46552,Dubai UAE,55.18853865430702,25.074282349999997
46553,San Jose CA Eskisehir TR,,
46554,,,
46555,,,
46556,,,
46557,Mumbai India,72.878176,19.0785451
46558,San Diego CA,-117.1627728,32.7174202
46559,India,78.6677428,22.3511148
46560,Mumbai,72.878176,19.0785451
46561,New Delhi India,77.2090057,28.6138954
46562,Hyderabad India,78.46106473453146,17.38878595
46563,Lucknow India,80.9346001,26.8381
46564,,,
46565,,,
46566,India,78.6677428,22.3511148
46567,chennai,80.270186,13.0836939
46568,Pune India,73.8544541,18.521428
46569,India,78.6677428,22.3511148
46570,,,
46571,Istanbul,28.9662187,41.0091982
46572,India,78.6677428,22.3511148
46573,Hyderabad India,78.46106473453146,17.38878595
46574,,,
46575,Bhinmal India,72.2653077,25.0071053
46576,New Delhi,77.2090057,28.6138954
46577,Hertfordshire UK,-0.09785519224523963,51.840052299999996
46578,India,78.6677428,22.3511148
46579,New Delhi,77.2090057,28.6138954
46580,India,78.6677428,22.3511148
46581,Bengaluru India,77.590082,12.9767936
46582,hiNdustaan,,
46583,India,78.6677428,22.3511148
46584,London England,-0.12765,51.5073359
46585,Bengaluru + Pune,73.9143444,18.2304867
46586,Bengaluru India,77.590082,12.9767936
46587,Life,30.2318696,53.5148999
46588,Croatia,15.6575209,45.3658443
46589,Paris,2.3200410217200766,48.8588897
46590,New Delhi India,77.2090057,28.6138954
46591,Bangalore,77.590082,12.9767936
46592,Chennai India,80.270186,13.0836939
46593,,,
46594,Thane India,72.9701779,19.1943294
46595,Bengaluru India,77.590082,12.9767936
46596,New Delhi India,77.2090057,28.6138954
46597,Bangalore,77.590082,12.9767936
46598,India,78.6677428,22.3511148
46599,Delhi,77.2219388,28.6517178
46600,Trento Italy,11.12974249416882,46.1029536
46601,India,78.6677428,22.3511148
46602,Remote India,78.04548821333333,30.3406524
46603,NEW DELHI BHOPAL BINAETAWA,,
46604,Delhi India,77.1565959,28.6600584
46605,Explore My Innovations,,
46606,India,78.6677428,22.3511148
46607,TeamsSignal,,
46608,,,
46609,India,78.6677428,22.3511148
46610,Sunnyvale California,-122.036349,37.3688301
46611,Chennai,80.270186,13.0836939
46612,London England,-0.12765,51.5073359
46613,New Delhi India,77.2090057,28.6138954
46614,NJ NYC Philly AC Central NJ,,
46615,Home is SF,,
46616,Global,-79.34914879325001,43.7283874
46617,United States,-100.445882,39.7837304
46618,Floating between NO DK UK,,
46619,Home is SF,,
46620,Chennai,80.270186,13.0836939
46621,,,
46622,India,78.6677428,22.3511148
46623,Pune India,73.8544541,18.521428
46624,Mumbai India,72.878176,19.0785451
46625,,,
46626,,,
46627,Bengaluru India,77.590082,12.9767936
46628,,,
46629,Copenhagen Denmark,12.5700724,55.6867243
46630,Bengaluru India,77.590082,12.9767936
46631,United Stated,-73.7634603972136,40.8122034
46632,Union of India,92.740157585301,11.66443845
46633,Rawalpindi,73.0535122,33.5914237
46634,New Delhi India,77.2090057,28.6138954
46635,Maharashtra India,75.6741579,18.9068356
46636,Mumbai,72.878176,19.0785451
46637,New Delhi India,77.2090057,28.6138954
46638,,,
46639,Denial,121.5235231,25.1047591
46640,Meerut,77.76822875372174,29.000652549999998
46641,India,78.6677428,22.3511148
46642,Delhi,77.2219388,28.6517178
46643,New Delhi India,77.2090057,28.6138954
46644,Mumbai,72.878176,19.0785451
46645,Lagos Nigeria,3.3941795,6.4550575
46646,,,
46647,United Arab Emirates,53.9994829,24.0002488
46648,Athens Hamburg London,,
46649,Hyderabad India,78.46106473453146,17.38878595
46650,Delhi India,77.1565959,28.6600584
46651,India,78.6677428,22.3511148
46652,India,78.6677428,22.3511148
46653,Mumbai,72.878176,19.0785451
46654,United Arab Emirates,53.9994829,24.0002488
46655,New Delhi Delhi,77.2090057,28.6138954
46656,,,
46657,India,78.6677428,22.3511148
46658,New Delhi India,77.2090057,28.6138954
46659,Delhi Tamil Nadu Uttarakhand,,
46660,Dubai United Arab Emirates,55.18853865430702,25.074282349999997
46661,Mumbai,72.878176,19.0785451
46662,Bengaluru,77.590082,12.9767936
46663,Mumbai,72.878176,19.0785451
46664,New Delhi India,77.2090057,28.6138954
46665,London UK,-0.12765,51.5073359
46666,Bareilly India,79.383333,28.416667
46667,United States,-100.445882,39.7837304
46668,Noida India,77.3271074,28.5707841
46669,Metaverse,-87.6559443,41.9470723
46670,,,
46671,,,
46672,,,
46673,Global,-79.34914879325001,43.7283874
46674,Indore India,75.8681996,22.7203616
46675,,,
46676,Hong Kong | Bay Area USA,,
46677,Mumbai India,72.878176,19.0785451
46678,India,78.6677428,22.3511148
46679,India,78.6677428,22.3511148
46680,UK,-3.2765753,54.7023545
46681,India,78.6677428,22.3511148
46682,Indore India,75.8681996,22.7203616
46683,,,
46684,India,78.6677428,22.3511148
46685,,,
46686,India,78.6677428,22.3511148
46687,,,
46688,Maharashtra India,75.6741579,18.9068356
46689,,,
46690,,,
46691,Jaipur India,75.8189817,26.9154576
46692,Bengaluru South India,77.598757,12.8947975
46693,Noida India,77.3271074,28.5707841
46694,Coimbatore India,76.9628425,11.0018115
46695,,,
46696,Dubai United Arab Emirates,55.18853865430702,25.074282349999997
46697,,,
46698,Noida,77.3271074,28.5707841
46699,Estonia,25.3319078,58.7523778
46700,,,
46701,Mysore India,76.6553609,12.3051828
46702,India,78.6677428,22.3511148
46703,delhi,77.2219388,28.6517178
46704,Noida India,77.3271074,28.5707841
46705,New Delhi India,77.2090057,28.6138954
46706,,,
46707,Nairobi,36.8172449,-1.2832533
46708,Bangalore,77.590082,12.9767936
46709,San Jose CA,-121.890591,37.3361663
46710,New Delhi,77.2090057,28.6138954
46711,,,
46712,Ranchi,85.3250387,23.3700501
46713,,,
46714,Hyderabad,78.46106473453146,17.38878595
46715,,,
46716,Amritsar Punjab,74.8736788,31.6343083
46717,India,78.6677428,22.3511148
46718,India,78.6677428,22.3511148
46719,Pune Maharashtra,73.8544541,18.521428
46720,Kozhikode India,75.7754716,11.2450558
46721,,,
46722,Kochi,76.2454436,9.9674277
46723,India,78.6677428,22.3511148
46724,Noida India,77.3271074,28.5707841
46725,,,
46726,Siliguri India Hyderabad,,
46727,,,
46728,,,
46729,Analog Digital Space,,
46730,United Kingdom,-3.2765753,54.7023545
46731,United Kingdom,-3.2765753,54.7023545
46732,Bhubaneshwar India,85.8394521,20.2602964
46733,Hyderabad India,78.46106473453146,17.38878595
46734,Jharkhand India,85.2557301,23.4559809
46735,,,
46736,Mumbai,72.878176,19.0785451
46737,United States,-100.445882,39.7837304
46738,NY,-75.8449946,43.1561681
46739,,,
46740,,,
46741,Kolkata India,88.3638953,22.5726459
46742,Patna India,85.1235252,25.6093239
46743,,,
46744,Milan,9.1896346,45.4641943
46745,Bangalore India,77.590082,12.9767936
46746,Dublin City Ireland,-6.2602964,53.3498006
46747,,,
46748,India,78.6677428,22.3511148
46749,,,
46750,India,78.6677428,22.3511148
46751,India,78.6677428,22.3511148
46752,Bhubaneshwar India,85.8394521,20.2602964
46753,,,
46754,,,
46755,,,
46756,,,
46757,Bengaluru India,77.590082,12.9767936
46758,,,
46759,,,
46760,,,
46761,,,
46762,,,
46763,,,
46764,,,
46765,,,
46766,,,
46767,,,
46768,,,
46769,,,
46770,,,
46771,USA,-100.445882,39.7837304
46772,,,
46773,,,
46774,,,
46775,,,
46776,,,
46777,earth,-102.4107493,34.2331373
46778,,,
46779,,,
46780,,,
46781,,,
46782,,,
46783,,,
46784,,,
46785,,,
46786,,,
46787,Ahmedabad India,72.5797068,23.0216238
46788,,,
46789,,,
46790,,,
46791,,,
46792,Gurgaon India,77.00270014657752,28.42826235
46793,,,
46794,,,
46795,,,
46796,,,
46797,,,
46798,,,
46799,,,
46800,,,
46801,,,
46802,,,
46803,,,
46804,,,
46805,,,
46806,,,
46807,India,78.6677428,22.3511148
46808,,,
46809,,,
46810,,,
46811,,,
46812,Noida,77.3271074,28.5707841
46813,Newsletter Coming Soon,,
46814,Hyderabad India,78.46106473453146,17.38878595
46815,,,
46816,,,
46817,,,
46818,,,
46819,,,
46820,,,
46821,,,
46822,Newsletter Coming Soon,,
46823,,,
46824,,,
46825,,,
46826,,,
46827,,,
46828,Delhi India,77.1565959,28.6600584
46829,Mumbai,72.878176,19.0785451
46830,,,
46831,,,
46832,,,
46833,Gujarat India,71.745261,22.3850051
46834,,,
46835,Dubai,55.18853865430702,25.074282349999997
46836,Toronto Ontario,-79.3839347,43.6534817
46837,Singapore,103.8194992,1.357107
46838,,,
46839,,,
46840,CoimbatoreSivakasi,,
46841,New Delhi India,77.2090057,28.6138954
46842,,,
46843,Bengaluru,77.590082,12.9767936
46844,,,
46845,India,78.6677428,22.3511148
46846,Dimapur Nagaland,93.721703,25.911744
46847,Jalandha Punjab India,,
46848,Noida India,77.3271074,28.5707841
46849,,,
46850,,,
46851,India,78.6677428,22.3511148
46852,Argowal Punjab India,75.7362699,31.7490073
46853,India,78.6677428,22.3511148
46854,Noida India,77.3271074,28.5707841
46855,Enjoy a 10 kickback rate,,
46856,,,
46857,India,78.6677428,22.3511148
46858,India,78.6677428,22.3511148
46859,Manhattan NY,-73.9598939,40.7896239
46860,Gurgaon,77.00270014657752,28.42826235
46861,,,
46862,India,78.6677428,22.3511148
46863,Cambridge MA,-71.1056157,42.3750997
46864,,,
46865,India,78.6677428,22.3511148
46866,New Delhi India,77.2090057,28.6138954
46867,US | UK | UAE | Australia,,
46868,National Capital Region,77.1072036056237,28.350168699999998
46869,Seattle WA,-122.330062,47.6038321
46870,India,78.6677428,22.3511148
46871,,,
46872,DelhiNoidaRBLKNPR India,,
46873,,,
46874,Mumbai,72.878176,19.0785451
46875,United States,-100.445882,39.7837304
46876,,,
46877,,,
46878,,,
46879,Pennsylvania USA,-77.7278831,40.9699889
46880,,,
46881,Chennai India,80.270186,13.0836939
46882,,,
46883,Noida,77.3271074,28.5707841
46884,,,
46885,Bengaluru India,77.590082,12.9767936
46886,India,78.6677428,22.3511148
46887,Ranchi,85.3250387,23.3700501
46888,London England,-0.12765,51.5073359
46889,,,
46890,Bangalore,77.590082,12.9767936
46891,Hyderabad India,78.46106473453146,17.38878595
46892,Texas USA,-98.5456116,31.2638905
46893,<EMAIL>,-37.4444879,-7.0850248
46894,Ludhiana Punjab,75.851601,30.9090157
46895,,,
46896,Texas USA,-98.5456116,31.2638905
46897,Manhattan NY,-73.9598939,40.7896239
46898,India,78.6677428,22.3511148
46899,,,
46900,New Delhi India,77.2090057,28.6138954
46901,India,78.6677428,22.3511148
46902,,,
46903,Remote,-123.8925908,43.0059455
46904,,,
46905,Singapore,103.8194992,1.357107
46906,,,
46907,Gurgaon India,77.00270014657752,28.42826235
46908,,,
46909,Taxes,-9.0835504,42.7757597
46910,India,78.6677428,22.3511148
46911,New York City,-74.0060152,40.7127281
46912,,,
46913,,,
46914,,,
46915,,,
46916,,,
46917,,,
46918,,,
46919,Pieve di Cento,11.3065981,44.7132091
46920,PuneMaharashtra,,
46921,,,
46922,,,
46923,,,
46924,India,78.6677428,22.3511148
46925,Bengaluru India,77.590082,12.9767936
46926,New Delhi India,77.2090057,28.6138954
46927,,,
46928,Das Netz,13.378318459893254,52.496465549999996
46929,prayagraj India,81.8338005,25.4381302
46930,,,
46931,New Delhi,77.2090057,28.6138954
46932,Salem,-123.033121,44.9391565
46933,Thessaloniki GREECE,22.9352716,40.6403167
46934,,,
46935,New Delhi,77.2090057,28.6138954
46936,New Delhi,77.2090057,28.6138954
46937,New Delhi India,77.2090057,28.6138954
46938,India,78.6677428,22.3511148
46939,Goa India,9.937216,51.5323423
46940,,,
46941,,,
46942,United States,-100.445882,39.7837304
46943,,,
46944,New Delhi India,77.2090057,28.6138954
46945,Salem Tamil Nadu India,78.1602498,11.6612012
46946,KA,75.7223521,14.5203896
46947,New York USA,-74.0060152,40.7127281
46948,New Delhi India,77.2090057,28.6138954
46949,Newcastle upon Tyne,-1.6131572,54.9738474
46950,Learn more about me,,
46951,United States,-100.445882,39.7837304
46952,India,78.6677428,22.3511148
46953,Mumbai India,72.878176,19.0785451
46954,Varanasi India,83.0076292,25.3356491
46955,India,78.6677428,22.3511148
46956,Uttar pradesh India,80.859666,27.1303344
46957,,,
46958,India,78.6677428,22.3511148
46959,India,78.6677428,22.3511148
46960,India,78.6677428,22.3511148
46961,India,78.6677428,22.3511148
46962,,,
46963,Hills hounds and here,,
46964,Grand Rapids MI,-85.6678639,42.9632405
46965,Washington DC,-77.0365427,38.8950368
46966,Kochi,76.2454436,9.9674277
46967,Gurgaon India,77.00270014657752,28.42826235
46968,United States,-100.445882,39.7837304
46969,Berlin Germany,13.3888599,52.5170365
46970,,,
46971,India,78.6677428,22.3511148
46972,,,
46973,Earth,-102.4107493,34.2331373
46974,Palm Beach FL,-80.4494174,26.6279798
46975,Washington DC,-77.0365427,38.8950368
46976,New Delhi,77.2090057,28.6138954
46977,New Delhi,77.2090057,28.6138954
46978,India,78.6677428,22.3511148
46979,Bengaluru India,77.590082,12.9767936
46980,,,
46981,New York NY,-74.0060152,40.7127281
46982,,,
46983,Bengaluru India,77.590082,12.9767936
46984,India,78.6677428,22.3511148
46985,Bengaluru,77.590082,12.9767936
46986,Bengaluru South India,77.598757,12.8947975
46987,United States of America,-100.445882,39.7837304
46988,Bengaluru South India,77.598757,12.8947975
46989,,,
46990,NCR,121.0329706,14.5736108
46991,Worldwide,-2.2434612,53.5120412
46992,Kolkata,88.3638953,22.5726459
46993,Hyderabad India,78.46106473453146,17.38878595
46994,New Delhi India,77.2090057,28.6138954
46995,United States,-100.445882,39.7837304
46996,,,
46997,Columbus IN,-85.9213796,39.2014405
46998,Mumbai India,72.878176,19.0785451
46999,Los Angeles,-118.242766,34.0536909
47000,,,
47001,New York USA,-74.0060152,40.7127281
47002,,,
47003,VS Code,,
47004,LA Atlanta,-75.6779851,38.708725
47005,New Delhi,77.2090057,28.6138954
47006,Jaipur India,75.8189817,26.9154576
47007,Somewhere,117.5295201,34.4420602
47008,,,
47009,New Hampshire,-71.6553992,43.4849133
47010,Chandigarh India,76.78414567016054,30.72984395
47011,India,78.6677428,22.3511148
47012,Cloud,-97.6705137,39.4850226
47013,,,
47014,Navi Mumbai India,73.0198537,19.0308262
47015,,,
47016,,,
47017,Ahmedabad,72.5797068,23.0216238
47018,,,
47019,Luxembourg,6.1296751,49.8158683
47020,Jammu Kashmir,74.8580917,32.7185614
47021,Not Financial Advice,,
47022,,,
47023,SiirStephenPromotes,,
47024,Public Figure,,
47025,On a beach somewhere,,
47026,Fatehabad India,75.4291789790538,29.51238035
47027,Right Behind You,,
47028,,,
47029,England United Kingdom,-1.2649062,52.5310214
47030,Pune India,73.8544541,18.521428
47031,,,
47032,India,78.6677428,22.3511148
47033,LucknowGurgaonMumbai,,
47034,Montgomery County MD,-77.2075612,39.1406267
47035,New Delhi,77.2090057,28.6138954
47036,,,
47037,Noida India,77.3271074,28.5707841
47038,India,78.6677428,22.3511148
47039,India,78.6677428,22.3511148
47040,Hyderabad,78.46106473453146,17.38878595
47041,Peshawar Pakistan,71.5787458,34.0123846
47042,,,
47043,Camden New Jersey,-75.1198911,39.9448402
47044,,,
47045,Nairobi Kenya,36.7611963,-1.3556484
47046,Union of India,92.740157585301,11.66443845
47047,Gurgaon India,77.00270014657752,28.42826235
47048,,,
47049,Antarctica,0.3149312,-79.4063075
47050,Boston MA,-71.060511,42.3554334
47051,Massachusetts USA,-72.032366,42.3788774
47052,Richmond KY,-84.2946539,37.7478572
47053,India,78.6677428,22.3511148
47054,On Earth,-75.9309524,45.2517948
47055,,,
47056,Nagpur,79.0820556,21.1498134
47057,Hyderabad,78.46106473453146,17.38878595
47058,Worldwide,-2.2434612,53.5120412
47059,India,78.6677428,22.3511148
47060,Haryana India,76.0,29.0
47061,,,
47062,Sayreville NJ,-74.3618499,40.4635362
47063,MERICA,-9.8091988,6.1535847
47064,Malmesbury Wiltshire,-2.0982042,51.58447
47065,India,78.6677428,22.3511148
47066,New delhi India,77.2090057,28.6138954
47067,United States,-100.445882,39.7837304
47068,Montreal Quebec,-73.5698065,45.5031824
47069,India,78.6677428,22.3511148
47070,USA,-100.445882,39.7837304
47071,,,
47072,Lagos Nigeria,3.3941795,6.4550575
47073,Overland Park KS,-94.6851702,38.9742502
47074,San Francisco Bay Area,-122.3558473,37.7884969
47075,Somewhere,117.5295201,34.4420602
47076,Dublin,-6.2602964,53.3498006
47077,India,78.6677428,22.3511148
47078,Republic of India,78.6677428,22.3511148
47079,Bangalore,77.590082,12.9767936
47080,,,
47081,India,78.6677428,22.3511148
47082,Accra Ghana,-0.2012376,5.5571096
47083,Yenagoa Nigeria,6.2747786,4.9334651
47084,New Delhi India,77.2090057,28.6138954
47085,Chennai India,80.270186,13.0836939
47086,New Delhi,77.2090057,28.6138954
47087,Edinburgh,-3.1883749,55.9533456
47088,,,
47089,India,78.6677428,22.3511148
47090,,,
47091,England United Kingdom,-1.2649062,52.5310214
47092,Canada,-107.991707,61.0666922
47093,,,
47094,Hest,51.3395311,29.5679441
47095,Nigeria,7.9999721,9.6000359
47096,,,
47097,United States India China,-97.5856591,35.5104504
47098,Myrtle Beach SC,-78.8900409,33.6956461
47099,,,
47100,Mumbai,72.878176,19.0785451
47101,Bengaluru India,77.590082,12.9767936
47102,United States India China,-97.5856591,35.5104504
47103,Jalandha Punjab India,,
47104,India,78.6677428,22.3511148
47105,India,78.6677428,22.3511148
47106,London England,-0.12765,51.5073359
47107,,,
47108,singapore,103.8194992,1.357107
47109,,,
47110,,,
47111,Infinity and Beyond,,
47112,Jaipur India,75.8189817,26.9154576
47113,Lagos Nigeria,3.3941795,6.4550575
47114,Islamabad,73.0651511,33.6938118
47115,,,
47116,Abuja Nigeria,7.4892974,9.0643305
47117,Boston MA,-71.060511,42.3554334
47118,India,78.6677428,22.3511148
47119,Enugu Nigeria,7.4143061,6.5536094
47120,,,
47121,Enugu Nigeria,7.4143061,6.5536094
47122,Texas USA,-98.5456116,31.2638905
47123,,,
47124,Rotterdam Netherlands,4.47775,51.9244424
47125,,,
47126,,,
47127,Somewhere,117.5295201,34.4420602
47128,Jalandhar,75.56805772253911,31.29201065
47129,Lagos Nigeria,3.3941795,6.4550575
47130,Pakistan,71.247499,30.3308401
47131,United States,-100.445882,39.7837304
47132,United States,-100.445882,39.7837304
47133,,,
47134,Hyderabad India,78.46106473453146,17.38878595
47135,SILIGURI WEST BENGAL,88.4309916,26.7164127
47136,,,
47137,Bengaluru,77.590082,12.9767936
47138,United States,-100.445882,39.7837304
47139,,,
47140,India,78.6677428,22.3511148
47141,Calabar,8.3373597,4.9795999
47142,India,78.6677428,22.3511148
47143,,,
47144,Florida,-81.4639835,27.7567667
47145,Jays Geekhouse,,
47146,USA,-100.445882,39.7837304
47147,India,78.6677428,22.3511148
47148,New Delhi,77.2090057,28.6138954
47149,Johannesburg South Africa,28.049722,-26.205
47150,Fredericksburg Va,-77.4605399,38.3031837
47151,New Delhi India,77.2090057,28.6138954
47152,US,-100.445882,39.7837304
47153,Frisco | Ewa Beach,,
47154,world of facts for kather,,
47155,Metaverse,-87.6559443,41.9470723
47156,,,
47157,Chakesar,72.7691006,34.7857233
47158,Greater Detroit Metro Area,,
47159,Cleveland OH,-81.6936772,41.4996574
47160,Dallas TX,-96.7968559,32.7762719
47161,Pakistan,71.247499,30.3308401
47162,United States,-100.445882,39.7837304
47163,,,
47164,Far Far Away from Religion,,
47165,SOLITUDE,2.1087663,48.8201655
47166,South Africa,24.991639,-28.8166236
47167,Dubai United Arab Emirates,55.18853865430702,25.074282349999997
47168,Bengaluru South India,77.598757,12.8947975
47169,Princeton NJ,-74.6592958,40.3492744
47170,Texas,-98.5456116,31.2638905
47171,,,
47172,,,
47173,India,78.6677428,22.3511148
47174,,,
47175,New York NY,-74.0060152,40.7127281
47176,Amsterdam Nederland,4.8924534,52.3730796
47177,,,
47178,Bangalore India,77.590082,12.9767936
47179,,,
47180,The Progressive Movement,,
47181,In a smoke cloud USA,,
47182,India,78.6677428,22.3511148
47183,Orlando FL,-81.3790304,28.5421109
